t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
1326,12,1.0471975511965976,0.3333333333333333,B,-50.11132605658085,-0.19821714088220085,0.7109165387183084,0.729079345510985,0.556388969376577
1327,12,1.0471975511965976,0.3333333333333333,B,-50.590603613474045,-0.6844361720514358,0.7241204377097377,0.7309867442597666,0.0
1328,12,1.0471975511965976,0.3333333333333333,B,-50.27209370233139,-0.23951530075997524,0.7109435104539306,0.7290954569544019,0.5564191303868071
1329,12,1.0471975511965976,0.3333333333333333,B,-50.76844633472152,-0.7801195776001587,0.7241202433195176,0.7309867195859151,0.0
1330,12,1.0471975511965976,0.3333333333333333,B,-50.33206238456107,-0.23215369912695022,0.7109606886149363,0.7291069902484248,0.5564306344111561
1331,12,1.0471975511965976,0.3333333333333333,B,-50.661094758552196,-0.6099799486161335,0.7241349271121333,0.7309951365020348,0.0
1332,12,1.0471975511965976,0.3333333333333333,B,-50.29733657496466,-0.17909654827383195,0.7109587667229738,0.7291063565657258,0.5564257516948155
1333,12,1.0471975511965976,0.3333333333333333,B,-50.34199548829449,-0.24235905885858866,0.724153170163612,0.7310061160420872,0.0
1334,12,1.0471975511965976,0.3333333333333333,B,-50.21193063030417,-0.1016131735839089,0.7109663674373541,0.7291115708917953,0.556431143519905
1335,12,1.0471975511965976,0.3333333333333333,B,-49.9695261852968,0.1750817272293841,0.7241554694459775,0.7310076173459104,0.0
1336,12,1.0471975511965976,0.3333333333333333,B,-50.14051631577227,-0.03086846569567095,0.7109874822718241,0.729126389748197,0.5564422425264604
1337,12,1.0471975511965976,0.3333333333333333,B,-49.72339238718533,0.47467428380983817,0.7241553289329039,0.7310076792183449,0.0
1338,12,1.0471975511965976,0.3333333333333333,B,-50.14200239902996,0.004728347555862711,0.7109981764044677,0.729132798013383,0.5564538864466394
1339,12,1.0471975511965976,0.3333333333333333,B,-49.73277524300764,0.5360488643923071,0.7241704338241162,0.7310166504648362,0.0
1340,12,1.0471975511965976,0.3333333333333333,B,-50.24588892271666,-0.009095931771085836,0.7109944413473381,0.729129979435264,0.5564537974448966
1341,12,1.0471975511965976,0.3333333333333333,B,-50.02415055638484,0.3345584869660992,0.7241847575900676,0.7310244270449564,0.0
1342,12,1.0471975511965976,0.3333333333333333,B,-50.44073334787807,-0.0668245036850399,0.7110045194375181,0.7291364918820695,0.5564631025242436
1343,12,1.0471975511965976,0.3333333333333333,B,-50.510658427893944,-0.048866626719701656,0.7241815049917856,0.7310224378103154,0.0
1344,12,1.0471975511965976,0.3333333333333333,B,-50.67848347235599,-0.14524716636879048,0.7110262619608656,0.7291491073309818,0.5564894742940967
1345,12,1.0471975511965976,0.3333333333333333,B,-51.02709953279649,-0.4602325530866719,0.7241815776651067,0.7310226823446326,0.0
1346,12,1.0471975511965976,0.3333333333333333,B,-50.893891377836596,-0.21287286426871127,0.7110257861820222,0.72914902563882,0.5564879147731523
1347,12,1.0471975511965976,0.3333333333333333,B,-51.39621755796067,-0.7342739729685449,0.7241961716935155,0.7310309349645837,0.0
1348,12,1.0471975511965976,0.3333333333333333,B,-51.03063605583169,-0.2425538631767854,0.7110168093855768,0.7291440436537714,0.5564767813454673
1349,12,1.0471975511965976,0.3333333333333333,B,-51.500044673725284,-0.7609164374122671,0.7242003784793568,0.7310337570143611,0.0
1350,12,1.0471975511965976,0.3333333333333333,B,-51.0639170031086,-0.22233260299462318,0.7110267871743776,0.7291506480308775,0.5564850950300546
1351,12,1.0471975511965976,0.3333333333333333,B,-51.327063948953736,-0.5294653044559057,0.7241906078582002,0.7310285320310245,0.0
1352,12,1.0471975511965976,0.3333333333333333,B,-51.01073466520729,-0.1603700168410278,0.7110352660077868,0.7291574158210616,0.5564848461985481
1353,12,1.0471975511965976,0.3333333333333333,B,-50.976878283799664,-0.13287620233226904,0.7241909706690329,0.7310289636745252,0.0
1354,12,1.0471975511965976,0.3333333333333333,B,-50.92264980532709,-0.0815525250496299,0.7110255583383333,0.7291512845727981,0.5564763334607095
1355,12,1.0471975511965976,0.3333333333333333,B,-50.620498368532324,0.26952513770776626,0.7242006231383972,0.7310348345447757,0.0
1356,12,1.0471975511965976,0.3333333333333333,B,-50.86512665144028,-0.017506640753068126,0.7110173282316657,0.7291457307249586,0.5564721025559354
1357,12,1.0471975511965976,0.3333333333333333,B,-50.4312993646369,0.5161034662988815,0.7241976931569608,0.7310328103547985,0.0
1358,12,1.0471975511965976,0.3333333333333333,B,-50.891618977396206,0.005998290730094391,0.7110258225295971,0.7291513541722054,0.5564791177568433
1359,12,1.0471975511965976,0.3333333333333333,B,-50.515411585443864,0.5078151652785267,0.7241853645688525,0.7310256332482282,0.0
1360,12,1.0471975511965976,0.3333333333333333,B,-51.02170496197832,-0.020462967229584045,0.7110301825355255,0.7291528012623706,0.5564904427430468
1361,12,1.0471975511965976,0.3333333333333333,B,-50.869322877324315,0.24797101426942414,0.7241860134438043,0.7310261970297134,0.0
1362,12,1.0471975511965976,0.3333333333333333,B,-51.23330386328624,-0.08625416164185074,0.7110131403587617,0.7291418085914214,0.5564767351390816
